title,type,country,release_year,rating
Criminal Minds,1,565,0.23616699168720753,7
Criminal: France,1,669,0.8408163119785221,9
Criminal: Germany,1,193,0.8408163119785221,9
Criminal: Spain,1,403,0.8408163119785221,9
Criminal: UK,1,491,1.1431409721241794,9
Crip Camp: A Disability Revolution,0,549,1.1431409721241794,6
Cristela Alonzo: Lower Classy,0,549,0.23616699168720753,9
Cristina,0,549,-0.0661576684584498,7
Crossroads: One Two Jaga,0,305,0.5384916518328648,7
"Crouching Tiger, Hidden Dragon: Sword of Destiny",0,106,-0.0661576684584498,5
Cuba and the Cameraman,0,549,0.23616699168720753,7
A California Christmas,0,549,1.1431409721241794,5
Cuckoo,1,462,0.8408163119785221,9
Cuddle Weather,0,350,0.8408163119785221,9
Cult of Chucky,0,549,0.23616699168720753,6
Cultivating the Seas: History and Future of the Full-Cycle Cultured Kindai Tuna,0,669,0.8408163119785221,10
Cupcake & Dino - General Services,1,54,0.8408163119785221,12
Curon,1,276,1.1431409721241794,9
Cursed,1,464,1.1431409721241794,9
Curtiz,0,226,0.5384916518328648,9
Cut Bank,0,549,-0.6708069887497644,6
Cutie and the Boxer,0,549,-0.9731316488954218,6
A Champion Heart,0,549,0.5384916518328648,0
Cuties,0,147,1.1431409721241794,9
Cyborg 009 VS Devilman,1,294,-0.3684823286041071,9
Cyborg 009: Call of Justice,1,291,0.23616699168720753,7
Cycle,0,229,0.5384916518328648,10
D.L. Hughley: Clear,0,549,-0.6708069887497644,9
D.L. Hughley: Contrarian,0,549,0.5384916518328648,9
Déjà Vu,1,669,-0.9731316488954218,7
Dérè: An African Tale,1,669,-0.0661576684584498,10
Düğün Dernek,0,448,-0.9731316488954218,10
Dügün Dernek 2: Sünnet,0,448,-0.3684823286041071,9
A Chaster Marriage,0,448,-0.0661576684584498,7
Da 5 Bloods,0,549,1.1431409721241794,6
Daagdi Chaawl,0,229,-0.3684823286041071,7
Dabbe 5: Zehr-i Cin,0,448,-0.6708069887497644,9
Dabbe 6: The Return,0,448,-0.3684823286041071,9
Dabbe: The Possession,0,448,-0.9731316488954218,9
Dad Wanted,0,308,1.1431409721241794,7
A Choo,0,439,1.1431409721241794,7
Daddy Issues,0,549,0.8408163119785221,9
Daemonium,0,0,-0.3684823286041071,2
Daffedar,0,229,0.23616699168720753,7
Dagh Ujala,0,611,-0.3684823286041071,9
Dallas Buyers Club,0,549,-0.9731316488954218,6
Damnation,1,549,0.23616699168720753,9
"Dana Carvey: Straight White Male, 60",0,549,-0.0661576684584498,9
Dance & Sing with True,1,669,0.5384916518328648,11
Dance Academy,1,12,-0.9731316488954218,10
Dance Academy: The Comeback,0,194,0.23616699168720753,10
A Christmas Catch,0,51,0.5384916518328648,8
Dance Dreams: Hot Chocolate Nutcracker,0,549,1.1431409721241794,8
Dancing Angels,1,669,-0.0661576684584498,10
Dancing Queen,1,669,0.5384916518328648,7
Dancing Quietly,0,193,-0.0661576684584498,9
Dancing with the Birds,0,549,0.8408163119785221,10
Dandy,1,308,-0.0661576684584498,9
Dangal,0,229,-0.0661576684584498,10
Danger Mouse,1,462,-0.0661576684584498,12
Dangerous Lies,0,549,1.1431409721241794,7
1-Oct,0,330,-0.6708069887497644,7
A Christmas Prince,0,549,0.23616699168720753,10
Dangerous Roads,1,462,-1.275456309041079,9
Daniel Sloss: Live Shows,1,549,0.5384916518328648,9
Daniel Sosa: Maleducado,0,308,0.8408163119785221,9
Daniel Sosa: Sosafado,0,308,0.23616699168720753,9
Danny Says,0,549,-0.3684823286041071,9
Danur: I Can See Ghosts,0,249,0.23616699168720753,9
Dany Boon: Des Hauts De France,0,147,0.5384916518328648,9
Darc,0,549,0.5384916518328648,9
Dare Me,1,549,0.8408163119785221,9
A Christmas Prince: The Royal Baby,0,549,0.8408163119785221,10
Dare to Be Wild,0,256,-0.3684823286041071,10
Dark,1,208,1.1431409721241794,9
Dark Chocolate (Bengali Version),0,229,-0.0661576684584498,9
Dark Crimes,0,524,-0.0661576684584498,6
Dark Desire,1,308,1.1431409721241794,9
Dark Forces,0,308,1.1431409721241794,9
Dark Light,0,549,0.8408163119785221,9
Dark Matter,1,51,0.23616699168720753,10
Dark Places,0,659,-0.3684823286041071,6
Dark Skies,0,549,-0.9731316488954218,5
A Christmas Prince: The Royal Wedding,0,549,0.5384916518328648,10
Dark Tourist,1,326,0.5384916518328648,9
Darr Sabko Lagta Hai,1,229,-0.3684823286041071,9
Darra,0,229,-0.0661576684584498,7
DASH & LILY,1,549,1.1431409721241794,7
Dating Around,1,669,1.1431409721241794,9
Dating Around: Brazil,1,39,1.1431409721241794,7
Daughters of Destiny,1,549,0.23616699168720753,7
A Christmas Special: Miraculous: Tales of Ladybug & Cat Noir,0,183,-0.0661576684584498,12
Dave Chappelle,1,549,0.23616699168720753,9
Dave Chappelle: Equanimity & The Bird Revelation,1,549,0.23616699168720753,9
Dave Chappelle: Sticks & Stones,0,549,0.8408163119785221,9
Dave Chappelle: The Kennedy Center Mark Twain Prize for American Humor,0,549,1.1431409721241794,9
David Attenborough: A Life on Our Planet,0,653,1.1431409721241794,4
David Batra: Elefanten i rummet,0,428,1.1431409721241794,9
David Brent: Life on the Road,0,537,-0.0661576684584498,9
David Cross: Making America Great Again!,0,549,-0.0661576684584498,9
David Foster: Off the Record,0,51,0.8408163119785221,9
Dawai Asmara,1,669,-0.0661576684584498,7
Dawn of the Croods,1,549,0.23616699168720753,12
Day and Night,1,94,0.23616699168720753,9
Day of the Dead: Bloodline,0,46,0.5384916518328648,6
Daybreak,1,549,0.8408163119785221,9
Days We Stared at the Sun,1,439,0.23616699168720753,9
Dayveon,0,549,0.23616699168720753,9
DC Super Hero Girls,1,549,0.8408163119785221,12
DC's Legends of Tomorrow,1,549,1.1431409721241794,7
De Film van Dylan Haegens,0,317,0.5384916518328648,10
A Cinderella Story: Christmas Wish,0,549,0.8408163119785221,4
De Palma,0,549,-0.3684823286041071,6
Dead in a Week (Or Your Money Back),0,462,0.5384916518328648,9
Dead Kids,0,354,0.8408163119785221,9
Dead Set,1,462,-2.4847549496237082,9
Dead to Me,1,549,1.1431409721241794,9
Deadcon,0,549,0.8408163119785221,7
Deadline: Sirf 24 Ghante,0,229,-3.089404269915023,7
Deadly Scholars,0,549,0.5384916518328648,7
Deadly Switch,0,549,0.8408163119785221,10
Deadwind,1,143,1.1431409721241794,9
Deaf U,1,549,1.1431409721241794,9
Dean,0,549,-0.0661576684584498,5
Dear Dad,0,229,-0.0661576684584498,7
Dear Dracula,0,549,-1.275456309041079,13
Dear Ex,0,439,0.5384916518328648,9
Dear My Friends,1,394,-0.0661576684584498,9
Dear Santa,0,51,-1.5777809691867364,10
Dear White People,1,549,0.8408163119785221,9
Dear Zindagi,0,229,-0.0661576684584498,7
Death at a Funeral,0,549,-1.8801056293323937,6
Death by Magic,1,549,0.5384916518328648,10
Death Can Wait,0,109,1.1431409721241794,7
Death House,0,549,0.23616699168720753,6
Death Note,0,549,0.23616699168720753,9
Death of Me,0,651,1.1431409721241794,6
Death Race: Beyond Anarchy,0,563,0.23616699168720753,6
Death to 2020,0,549,1.1431409721241794,9
Deathgrip,0,462,0.23616699168720753,9
Dedemin Fisi,0,448,-0.0661576684584498,7
Dedh Ishqiya,0,229,-0.6708069887497644,7
A Fairly Odd Summer,0,549,-0.6708069887497644,12
Deep,0,406,0.23616699168720753,4
Deep Undercover Collection,1,549,0.23616699168720753,9
Deep Water,1,12,-0.0661576684584498,9
Deewana Main Deewana,0,229,-0.9731316488954218,7
Def Comedy Jam 25,0,549,0.23616699168720753,9
Defiance,0,549,-2.4847549496237082,6
Defying the Nazis: The Sharps' War,0,549,-0.0661576684584498,7
Degrassi: Next Class,1,51,0.23616699168720753,7
Deidra & Laney Rob a Train,0,549,0.23616699168720753,7
A Fall from Grace,0,549,1.1431409721241794,9
Delhi 6,0,229,-2.182430289478051,7
Delhi Belly,0,229,-1.5777809691867364,9
Delhi Crime,1,229,0.8408163119785221,9
Deliha,0,448,-0.6708069887497644,7
Deliha 2,0,448,0.5384916518328648,10
Delirium,0,549,0.5384916518328648,6
DeMarcus Family Rules,1,549,1.1431409721241794,7
Demetri Martin: Live (At the Time),0,549,-0.3684823286041071,9
Demetri Martin: The Overthinker,0,549,0.5384916518328648,9
Democrats,0,136,-0.6708069887497644,2
9-Feb,1,669,0.5384916518328648,7
A Family Affair,0,322,-0.3684823286041071,10
Demon's Path,1,669,0.5384916518328648,7
Demonic,0,549,-0.3684823286041071,6
Den of Thieves,0,549,0.5384916518328648,6
Dennis and Gnasher Unleashed,1,462,0.23616699168720753,11
Deon Cole: Cole Hearted,0,549,0.8408163119785221,9
DeRay Davis: How to Act Black,0,549,0.23616699168720753,9
Derek,1,462,-0.3684823286041071,9
Derren Brown: Miracle,0,462,0.5384916518328648,9
Derren Brown: Sacrifice,0,669,0.5384916518328648,9
A Family Man,0,78,-0.0661576684584498,6
Derren Brown: The Push,0,462,0.5384916518328648,9
Derry Girls,1,462,0.8408163119785221,9
Designated Survivor,1,549,0.8408163119785221,9
Designated Survivor: 60 Days,1,394,0.8408163119785221,7
Desire,0,0,0.23616699168720753,9
Desolate,0,669,0.5384916518328648,9
Desolation,0,549,0.23616699168720753,9
Desperados,0,549,1.1431409721241794,9
Despido Procedente,0,7,0.23616699168720753,9
Despite Everything,0,403,0.8408163119785221,9
A Family Reunion Christmas,0,549,0.8408163119785221,10
Detention,1,439,1.1431409721241794,9
Detention Letter,0,137,0.23616699168720753,7
Detour,0,528,-0.0661576684584498,6
Deuces,0,549,-0.0661576684584498,9
Dev.D,0,229,-2.182430289478051,9
Deviant Love,0,549,0.8408163119785221,7
Devil's Bride,0,145,-0.0661576684584498,9
Devil's Gate,0,51,0.23616699168720753,9
Devilman Crybaby,1,291,0.5384916518328648,9
A Flying Jatt,0,229,-0.0661576684584498,7
Devlok with Devdutt Pattanaik,1,229,0.23616699168720753,10
Dexter,1,549,-0.9731316488954218,9
Dhamaal,0,229,-2.7870796097693655,7
Dhan Dhana Dhan Goal,0,505,-2.7870796097693655,7
Dhanak,0,229,-0.3684823286041071,10
Dharam Sankat Mein,0,229,-0.3684823286041071,10
Dharmakshetra,1,229,-0.6708069887497644,10
Dhh,0,229,0.23616699168720753,8
Dhia Sofea,1,305,-0.3684823286041071,7
A Fortunate Man,0,121,0.5384916518328648,9
Dhobi Ghat (Mumbai Diaries),0,229,-1.8801056293323937,9
Dhoondte Reh Jaoge,0,229,-2.182430289478051,7
Di Renjie zhi Sidatianwang,0,97,0.5384916518328648,7
Diablero,1,308,1.1431409721241794,9
Diagnosis,1,549,0.8408163119785221,7
Diamond City,1,669,0.8408163119785221,9
Diamond Lover,1,94,-0.3684823286041071,10
Diamonds in the Sky,0,669,0.5384916518328648,7
Diana: 7 Days That Shook the World,0,462,0.23616699168720753,10
Diana: In Her Own Words,0,462,0.23616699168720753,10
A Futile and Stupid Gesture,0,549,0.5384916518328648,9
Diary of a Chambermaid,0,150,-0.3684823286041071,2
Dick Johnson Is Dead,0,549,1.1431409721241794,5
Die Ontwaking,0,386,-0.3684823286041071,9
Dieter Nuhr: Nuhr in Berlin,0,193,-0.0661576684584498,9
Digs & Discoveries: All Track's Lead to Rome,0,669,0.8408163119785221,11
Digs & Discoveries: Mines of Mystery,0,669,0.8408163119785221,11
Dil Dhadakne Do,0,229,-0.3684823286041071,9
A Ghost Story,0,549,0.23616699168720753,6
Dil Vil Pyaar Vyaar,0,229,-0.6708069887497644,10
Dilan 1990,0,249,0.5384916518328648,7
Dilan 1991,0,249,0.8408163119785221,7
Dilwale,0,229,-0.3684823286041071,10
Dinner for Five,1,549,-2.7870796097693655,9
Dinner for Schmucks,0,549,-1.8801056293323937,5
Dino Girl Gauko,1,622,1.1431409721241794,12
Dino Hunt,1,51,-0.0661576684584498,8
A Glimpse Inside the Mind of Charles Swan III,0,549,-1.275456309041079,6
Dinosaur King,1,291,-2.4847549496237082,12
Dinotrux,1,549,0.23616699168720753,12
Dinotrux Supercharged,1,669,0.5384916518328648,12
Dirty John,1,549,0.5384916518328648,9
Dirty Money,1,549,1.1431409721241794,9
Disappearance,1,137,0.5384916518328648,9
Disclosure,0,549,1.1431409721241794,9
Disconnect,0,296,0.5384916518328648,9
A Go! Go! Cory Carson Christmas,0,549,1.1431409721241794,11
Discovering Bigfoot,0,549,0.23616699168720753,9
Disenchantment,1,549,1.4454656322698367,7
Disjointed,1,549,0.5384916518328648,9
Dismissed,0,549,0.23616699168720753,7
District 9,0,393,-2.182430289478051,6
Diva Brides,1,669,0.23616699168720753,9
Divines,0,181,-0.0661576684584498,9
DJ Cinderella,0,39,0.8408163119785221,10
Django Unchained,0,549,-1.275456309041079,6
DNA,0,148,1.1431409721241794,9
A Go! Go! Cory Carson Halloween,0,669,1.1431409721241794,11
Do Do Sol Sol La La Sol,1,394,1.1431409721241794,7
Do Dooni Chaar,0,229,-1.8801056293323937,10
Do Paise Ki Dhoop Chaar Aane Ki Baarish,0,229,-2.182430289478051,9
Doctor Foster,1,462,0.23616699168720753,9
Documentary Now!,1,549,0.8408163119785221,7
Dog Eat Dog,0,549,-0.0661576684584498,9
Dogs,1,549,0.5384916518328648,10
Dogs of Berlin,1,193,0.5384916518328648,9
Dolemite Is My Name,0,549,0.8408163119785221,6
22-Jul,0,338,0.5384916518328648,6
A Go! Go! Cory Carson Summer Camp,0,669,1.1431409721241794,11
Dollar,1,299,0.8408163119785221,9
Dolly Kitty Aur Woh Chamakte Sitare,0,229,1.1431409721241794,9
Dolly Parton: Here I Am,0,462,0.8408163119785221,7
Dolly Parton's Heartstrings,1,549,0.8408163119785221,7
Dolly Parton’s Christmas on the Square,0,549,1.1431409721241794,10
Dolphin Kick,0,549,0.8408163119785221,10
Dolphin Tale 2,0,549,-0.6708069887497644,4
Domino,0,124,0.8408163119785221,6
Don,0,229,-3.089404269915023,7
Don 2,0,233,-1.5777809691867364,7
A Good Wife,1,439,-0.9731316488954218,7
Don Quixote: The Ingenious Gentleman of La Mancha,0,549,-0.3684823286041071,7
Don Verdean,0,549,-0.3684823286041071,5
Don't Be Afraid of the Dark,0,554,-1.8801056293323937,6
Don't Crack Under Pressure,0,147,-0.3684823286041071,9
Don't Crack Under Pressure II,0,147,-0.0661576684584498,9
Don't Crack Under Pressure III,0,147,0.23616699168720753,7
Don't F**k with Cats: Hunting an Internet Killer,1,537,0.8408163119785221,9
Don't Go Breaking My Heart,0,219,-1.5777809691867364,10
Don't Go Breaking My Heart 2,0,220,-0.6708069887497644,7
Don't Knock Twice,0,462,-0.0661576684584498,6
A Grand Night In: The Story of Aardman,0,462,-0.3684823286041071,10
Don't Look Down,0,462,-0.0661576684584498,9
Don't Think Twice,0,549,-0.0661576684584498,6
Don’t Listen,0,403,1.1431409721241794,9
Donald Glover: Weirdo,0,549,-1.275456309041079,9
Doom: Annihilation,0,549,0.8408163119785221,6
Doomsday Preppers,1,549,-0.9731316488954218,7
Door Ke Darshan,0,229,1.1431409721241794,7
Dope,1,549,0.8408163119785221,9
A Gray State,0,549,0.23616699168720753,9
Dorasaani,0,229,0.8408163119785221,7
Dorohedoro,1,291,1.1431409721241794,9
Dostana,0,248,-2.4847549496237082,7
Double Dad,0,39,1.1431409721241794,8
Double World,0,94,1.1431409721241794,7
Doubt,0,549,-2.4847549496237082,5
Dovlatov,0,368,0.5384916518328648,5
Down The Fence,0,549,0.23616699168720753,10
A Haunted House,0,549,-0.9731316488954218,6
Down to Earth with Zac Efron,1,549,1.1431409721241794,10
Dr Jason Leong Hashtag Blessed,0,669,0.5384916518328648,9
Dr. Seuss' The Grinch,0,163,0.5384916518328648,4
Dr. Seuss' The Lorax,0,586,-1.275456309041079,4
Dracula,1,462,1.1431409721241794,7
DRAGON PILOT: Hisone & Masotan,1,291,0.5384916518328648,7
Dragon Quest Your Story,0,291,0.8408163119785221,10
Dragon Tiger Gate,0,220,-3.089404269915023,7
Dragon's Dogma,1,669,1.1431409721241794,9
A Haunting at Silver Falls: The Return,0,549,0.8408163119785221,7
Dragonheart 3: The Sorcerer,0,549,-0.3684823286041071,5
Dragonheart: Battle for the Heartfire,0,549,0.23616699168720753,5
Dragonheart: Vengeance,0,549,1.1431409721241794,5
Dragonkala Ka Rahasya,0,669,0.5384916518328648,11
Dragons: Dawn of the Dragon Racers,0,549,-0.6708069887497644,10
Dragons: Race to the Edge,1,549,0.5384916518328648,12
Dragons: Rescue Riders,1,549,1.1431409721241794,11
Dragons: Rescue Riders: Hunt for the Golden Dragon,0,549,1.1431409721241794,11
A Heavy Heart,0,193,-0.3684823286041071,9
Dragons: Rescue Riders: Huttsgalor Holiday,0,549,1.1431409721241794,11
Dragons: Rescue Riders: Secrets of the Songwing,0,549,1.1431409721241794,11
Dramaworld,1,643,-0.0661576684584498,7
Dream Big: Engineering Our World,0,549,0.23616699168720753,8
Dream Boat,0,193,0.23616699168720753,9
Dream Home Makeover,1,549,1.4454656322698367,8
Dream/Killer,0,549,-0.3684823286041071,9
DreamWorks Holiday Classics,1,549,-1.5777809691867364,10
DreamWorks Home: For the Holidays,0,549,0.23616699168720753,11
A Holiday Engagement,0,549,-1.5777809691867364,8
DreamWorks How to Train Your Dragon Legends,1,549,-1.5777809691867364,10
DreamWorks Kung Fu Panda Awesome Secrets,1,549,-2.4847549496237082,10
DreamWorks Shrek's Swamp Stories,1,549,-2.4847549496237082,10
DreamWorks Spooky Stories,1,549,-2.182430289478051,10
DreamWorks Spooky Stories: Volume 2,1,669,-1.5777809691867364,10
Dries,0,196,0.23616699168720753,10
DRIFTING DRAGONS,1,291,1.1431409721241794,7
Drink Drank Drunk,0,219,-0.0661576684584498,9
Drishyam,0,229,-0.3684823286041071,7
Drive,0,229,0.8408163119785221,7
A Home with A View,0,219,0.8408163119785221,9
Driven to Dance,0,549,0.5384916518328648,10
Droppin' Cash: Los Angeles,1,549,0.8408163119785221,9
Drug Lords,1,549,0.5384916518328648,9
Drug Squad: Costa del Sol,1,403,0.8408163119785221,9
"Drugs, Inc.",1,549,-0.3684823286041071,9
Drunk Parents,0,549,0.8408163119785221,6
Dry Martina,0,87,0.5384916518328648,9
DTC Yukemuri Junjo Hen From High & Low,0,291,0.5384916518328648,10
Duck Butter,0,549,0.5384916518328648,9
Duck Duck Goose,0,108,0.5384916518328648,4
A House of Blocks,1,439,0.23616699168720753,10
Dude,0,549,0.5384916518328648,9
Dueños del paraíso,1,574,-0.3684823286041071,7
Dukhtar,0,343,-0.6708069887497644,7
Dumplin',0,549,0.5384916518328648,5
Durarara!!,1,291,-0.0661576684584498,9
Dushman,0,669,0.23616699168720753,7
15-Aug,0,229,0.8408163119785221,7
A Kid from Coney Island,0,576,0.8408163119785221,9
Dying to Tell,0,403,0.5384916518328648,9
Dynasty,1,549,0.8408163119785221,7
E-Cigarettes: Miracle or Menace?,0,462,-0.0661576684584498,7
E-Team,0,549,-0.6708069887497644,9
Earth and Blood,0,150,1.1431409721241794,9
Earth to Echo,0,549,-0.6708069887497644,4
Earth to Luna!,1,39,-0.6708069887497644,11
Earth's Natural Wonders,1,462,-0.3684823286041071,10
Earth's Natural Wonders: Life at the Extremes,1,669,0.5384916518328648,7
Earthquake Bird,0,513,0.8408163119785221,6
A Kind of Murder,0,549,-0.0661576684584498,6
East Side Sushi,0,549,-0.3684823286041071,4
Eastsiders,1,549,0.5384916518328648,9
Easy,1,549,0.8408163119785221,9
Easy A,0,549,-1.8801056293323937,5
Easy Fortune Happy Life,1,439,-2.182430289478051,9
Eat Pray Love,0,549,-1.8801056293323937,5
Echcharikkai,0,229,0.5384916518328648,7
Echo in the Canyon,0,549,0.8408163119785221,5
Eddie - Strongman,0,462,-0.3684823286041071,9
A Korean Odyssey,1,394,0.23616699168720753,9
Edgar Rice Burroughs' Tarzan and Jane,1,669,0.5384916518328648,12
Edge of Fear,0,549,0.5384916518328648,9
Edge of the Universe,1,462,-2.4847549496237082,8
Edha,1,0,0.5384916518328648,9
"Edmilson Filho: Notas, Comedy about Relationships",0,39,0.23616699168720753,9
Edoardo Ferrario: Temi Caldi,0,276,0.8408163119785221,9
Ee Nagaraniki Emaindi,0,229,0.5384916518328648,7
Eeda,0,229,0.5384916518328648,7
A Land Imagined,0,177,0.8408163119785221,9
Eerie,0,353,0.8408163119785221,7
Effie Gray,0,462,-0.6708069887497644,5
Eggnoid: Love & Time Portal,0,249,0.8408163119785221,7
Eh Janam Tumhare Lekhe,0,229,-0.3684823286041071,7
Einsatzgruppen: The Nazi Death Squads,1,147,-2.182430289478051,9
Either Me Or My Auntie,0,137,-3.089404269915023,10
Ek Cup Chya,0,229,-2.182430289478051,10
A Leaf of Faith,0,549,0.5384916518328648,9
Ek Ladki Ko Dekha Toh Aisa Laga,0,229,0.8408163119785221,7
